"region","parameter","subregion","value_effect","error_prediction_effect","value_difference_effect"
"WESTERN EUROPE","pm10","agder",53.2967591012933,NA,48.5226144852073
"WESTERN EUROPE","pm10","innlandet",56.9422421292272,NA,52.1680975131412
"WESTERN EUROPE","pm10","no",60.3678264164284,NA,55.5936818003424
"WESTERN EUROPE","pm10","nordland",60.0861723108832,NA,55.3120276947972
"WESTERN EUROPE","pm10","oslo",68.2380677465741,NA,63.4639231304881
"WESTERN EUROPE","pm10","rogaland",61.0910576043589,NA,56.3169129882729
"WESTERN EUROPE","pm10","troms og finnmark",62.4309082771311,NA,57.6567636610451
"WESTERN EUROPE","pm10","vestfold og telemark",56.9330399399619,NA,52.1588953238759
"WESTERN EUROPE","pm10","vestland",61.3348732355528,NA,56.5607286194668
"WESTERN EUROPE","pm10","viken",63.382505009201,NA,58.608360393115
"WESTERN EUROPE","pm10","aveiro district",47.6290069231723,NA,42.8548623070863
"WESTERN EUROPE","pm10","braga",46.5392316977905,NA,41.7650870817045
"WESTERN EUROPE","pm10","castelo branco district",49.3354589889815,NA,44.5613143728955
"WESTERN EUROPE","pm10","faro district",49.4321328083209,NA,44.6579881922349
"WESTERN EUROPE","pm10","leiria district",42.8036762289374,NA,38.0295316128514
"WESTERN EUROPE","pm10","porto district",45.4262574429958,NA,40.6521128269098
"WESTERN EUROPE","pm10","pt",46.3604070615897,NA,41.5862624455037
"WESTERN EUROPE","pm10","setubal",45.8235467853838,NA,41.0494021692977
"WESTERN EUROPE","pm10","viseu district",45.6024422665967,NA,40.8282976505107
"WESTERN EUROPE","so2","ad",53.8547059750501,NA,NA
"WESTERN EUROPE","so2","brussels",59.3923574194377,NA,NA
"WESTERN EUROPE","so2","flanders",53.2510594248957,NA,NA
"WESTERN EUROPE","so2","wallonia",55.9803785001717,NA,NA
"WESTERN EUROPE","so2","basel-landschaft",76.8142489323481,NA,NA
"WESTERN EUROPE","so2","canton of bern",82.021346476605,NA,NA
"WESTERN EUROPE","so2","schwyz",75.1216027767894,NA,NA
"WESTERN EUROPE","so2","ticino",85.8803999450934,NA,NA
"WESTERN EUROPE","so2","vaud",84.3584420822856,NA,NA
"WESTERN EUROPE","so2","zurich",83.1667250605706,NA,NA
"WESTERN EUROPE","so2","brandenburg",56.6539744168172,NA,NA
"WESTERN EUROPE","so2","bremen",66.1820288230841,NA,NA
"WESTERN EUROPE","so2","hesse",66.647363979106,NA,NA
"WESTERN EUROPE","so2","lower saxony",63.62029187109,NA,NA
"WESTERN EUROPE","so2","mecklenburg-vorpommern",60.2200211782632,NA,NA
"WESTERN EUROPE","so2","north rhine-westphalia",65.2102457712471,NA,NA
"WESTERN EUROPE","so2","rhineland-palatinate",65.7489343891029,NA,NA
"WESTERN EUROPE","so2","saarland",66.4427135276655,NA,NA
"WESTERN EUROPE","so2","saxony",63.2674388449341,NA,NA
"WESTERN EUROPE","so2","saxony-anhalt",58.5850422608742,NA,NA
"WESTERN EUROPE","so2","schleswig-holstein",63.8192394082825,NA,NA
"WESTERN EUROPE","so2","thuringia",56.0238514183995,NA,NA
"WESTERN EUROPE","so2","capital region of denmark",87.6610316222559,NA,NA
"WESTERN EUROPE","so2","andalusia",76.5648248260834,NA,77.5815028586087
"WESTERN EUROPE","so2","aragon",73.9459400791028,69.6013970103864,74.9626181116281
"WESTERN EUROPE","so2","asturias",73.0145941105542,68.6700510418378,74.0312721430795
"WESTERN EUROPE","so2","balearic islands",76.1011765140348,71.7566334453184,77.1178545465601
"WESTERN EUROPE","so2","basque country",76.4216792508341,72.0771361821177,77.4383572833594
"WESTERN EUROPE","so2","canary islands",75.5799918350529,71.2354487663365,76.5966698675782
"WESTERN EUROPE","so2","cantabria",75.859499498065,71.5149564293486,76.8761775305903
"WESTERN EUROPE","so2","castile-la mancha",76.6305195642912,72.2859764955749,77.6471975968166
"WESTERN EUROPE","so2","catalonia",76.5397570300831,72.1952139613667,77.5564350626084
"WESTERN EUROPE","so2","community of madrid",76.4210710091065,72.0765279403901,77.4377490416318
"WESTERN EUROPE","so2","es",74.6430930718243,70.2985500031079,75.6597711043496
"WESTERN EUROPE","so2","extremadura",73.554419620694,69.2098765519776,74.5710976532193
"WESTERN EUROPE","so2","galicia",71.7544499689715,67.4099069002551,72.7711280014968
"WESTERN EUROPE","so2","la rioja",73.0244885274603,68.6799454587439,74.0411665599856
"WESTERN EUROPE","so2","navarre",68.9381561793266,64.5936131106102,69.9548342118519
"WESTERN EUROPE","so2","region of murcia",71.5983740550143,67.2538309862979,72.6150520875396
"WESTERN EUROPE","so2","valencian community",74.7795706839216,70.4350276152052,75.7962487164469
"WESTERN EUROPE","so2","kymenlaakso",63.5342373265684,59.189694257852,64.5509153590937
"WESTERN EUROPE","so2","lapland",67.0534166766706,62.7088736079542,68.0700947091959
"WESTERN EUROPE","so2","northern ostrobothnia",63.920261652967,59.5757185842506,64.9369396854923
"WESTERN EUROPE","so2","satakunta",57.4470509578219,53.1025078891055,58.4637289903472
"WESTERN EUROPE","so2","south karelia",63.6518065781124,59.3072635093961,64.6684846106378
"WESTERN EUROPE","so2","southwest finland",61.9964270239981,57.6518839552817,63.0131050565234
"WESTERN EUROPE","so2","uusimaa",66.3601088612533,62.0155657925369,67.3767868937786
"WESTERN EUROPE","so2","corsica",75.1217916576339,70.7772485889176,76.1384696901593
"WESTERN EUROPE","so2","fr",76.0498672653727,71.7053241966563,77.066545297898
"WESTERN EUROPE","so2","grand est",75.1473438901392,70.8028008214228,76.1640219226645
"WESTERN EUROPE","so2","hauts-de-france",78.2203411067176,73.8757980380012,79.2370191392429
"WESTERN EUROPE","so2","normandy",75.6027680927668,71.2582250240504,76.6194461252921
"WESTERN EUROPE","so2","nouvelle-aquitaine",74.8151033607827,NA,75.831781393308
"WESTERN EUROPE","so2","pays de la loire",75.6917657633449,NA,76.7084437958702
"WESTERN EUROPE","so2","gb",65.548576942792,NA,66.5652549753173
"WESTERN EUROPE","so2","county cork",73.3801369966301,NA,74.3968150291554
"WESTERN EUROPE","so2","emilia-romagna",72.036813459312,NA,73.0534914918373
"WESTERN EUROPE","so2","lazio",76.0871373694165,NA,77.1038154019418
"WESTERN EUROPE","so2","lu",82.4098672653727,NA,83.426545297898
"WESTERN EUROPE","so2","friesland",74.9115449590439,NA,75.9282229915692
"WESTERN EUROPE","so2","gelderland",79.7057016612406,NA,80.7223796937659
"WESTERN EUROPE","so2","limburg",80.1164573381447,NA,81.13313537067
"WESTERN EUROPE","so2","north holland",84.0970184918572,NA,85.1136965243825
"WESTERN EUROPE","so2","utrecht",82.4563616373278,NA,83.4730396698531
"WESTERN EUROPE","so2","zeeland",77.0774937214492,NA,78.0941717539745
"WESTERN EUROPE","so2","agder",61.0765418857214,NA,62.0932199182468
"WESTERN EUROPE","so2","troms og finnmark",70.7685340346112,NA,71.7852120671366
"WESTERN EUROPE","so2","viken",71.3629466610419,NA,72.3796246935672
"WESTERN EUROPE","so2","faro district",56.9798016706115,NA,57.9964797031368
"WESTERN EUROPE","so2","leiria district",54.7117033321692,NA,55.7283813646945
"WESTERN EUROPE","so2","lisbon",54.4313605014649,NA,55.4480385339902
"WESTERN EUROPE","so2","pt",54.1401898460178,NA,55.1568678785432
"WESTERN EUROPE","so2","setubal",53.6033295698119,NA,54.6200076023372
"WESTERN EUROPE","pm25","brussels",49.8405506742267,NA,NA
"WESTERN EUROPE","pm25","flanders",43.6992526796847,NA,NA
"WESTERN EUROPE","pm25","wallonia",46.4285717549607,NA,NA
"WESTERN EUROPE","pm25","basel-landschaft",67.2624421871371,NA,NA
"WESTERN EUROPE","pm25","canton of bern",72.469539731394,NA,NA
"WESTERN EUROPE","pm25","schwyz",65.5697960315784,NA,NA
"WESTERN EUROPE","pm25","ticino",76.3285931998824,NA,NA
"WESTERN EUROPE","pm25","vaud",74.8066353370746,NA,NA
"WESTERN EUROPE","pm25","zurich",73.6149183153596,NA,NA
"WESTERN EUROPE","pm25","bavaria",58.3977611634306,NA,NA
"WESTERN EUROPE","pm25","brandenburg",47.1021676716062,NA,NA
"WESTERN EUROPE","pm25","bremen",56.6302220778731,NA,NA
"WESTERN EUROPE","pm25","hamburg",56.8950503173243,NA,NA
"WESTERN EUROPE","pm25","hesse",57.095557233895,NA,NA
"WESTERN EUROPE","pm25","lower saxony",54.2007646302529,NA,NA
"WESTERN EUROPE","pm25","mecklenburg-vorpommern",50.6682144330522,NA,NA
"WESTERN EUROPE","pm25","north rhine-westphalia",55.6584390260361,NA,NA
"WESTERN EUROPE","pm25","rhineland-palatinate",56.1971276438919,NA,NA
"WESTERN EUROPE","pm25","saarland",56.8909067824545,NA,NA
"WESTERN EUROPE","pm25","saxony-anhalt",49.0332355156632,NA,NA
"WESTERN EUROPE","pm25","schleswig-holstein",54.2674326630715,NA,NA
"WESTERN EUROPE","pm25","thuringia",46.4720446731885,NA,NA
"WESTERN EUROPE","pm25","asturias",63.4627873653432,60.4080914702098,NA
"WESTERN EUROPE","pm25","basque country",66.8698725056231,63.8151766104897,56.2413710610771
"WESTERN EUROPE","pm25","canary islands",63.5000784476075,NA,52.8715770030615
"WESTERN EUROPE","pm25","castile-la mancha",63.1610214562217,NA,52.5325200116757
"WESTERN EUROPE","pm25","community of madrid",66.8692642638955,NA,56.2407628193495
"WESTERN EUROPE","pm25","es",64.5288012609024,NA,53.9002998163564
"WESTERN EUROPE","pm25","galicia",62.2026432237605,59.1479473286271,51.5741417792145
"WESTERN EUROPE","pm25","la rioja",63.449114124815,60.3944182296816,52.820612680269
"WESTERN EUROPE","pm25","valencian community",65.5728505166333,62.5181546215,54.9443490720873
"WESTERN EUROPE","pm25","kymenlaakso",53.9824305813574,50.9277346862241,43.3539291368114
"WESTERN EUROPE","pm25","northern ostrobothnia",54.368454907756,51.3137590126226,43.73995346321
"WESTERN EUROPE","pm25","pirkanmaa",54.9376323044787,51.8829364093454,44.3091308599327
"WESTERN EUROPE","pm25","south karelia",54.0999998329014,51.0453039377681,43.4714983883555
"WESTERN EUROPE","pm25","southwest finland",52.4446202787871,49.3899243836538,41.8161188342411
"WESTERN EUROPE","pm25","uusimaa",56.8168099393941,53.7621140442608,46.1883084948481
"WESTERN EUROPE","pm25","brittany",63.8466520566602,60.7919561615268,53.2181506121142
"WESTERN EUROPE","pm25","centre-val de loire",65.2237068469698,62.1690109518365,54.5952054024239
"WESTERN EUROPE","pm25","corsica",65.5699849124229,62.5152890172896,54.9414834678769
"WESTERN EUROPE","pm25","fr",66.4980605201617,63.4433646250283,55.8695590756157
"WESTERN EUROPE","pm25","grand est",65.5955371449282,NA,54.9670357003822
"WESTERN EUROPE","pm25","hauts-de-france",68.6685343615066,NA,58.0400329169606
"WESTERN EUROPE","pm25","normandy",66.0509613475557,NA,55.4224599030098
"WESTERN EUROPE","pm25","nouvelle-aquitaine",65.2632966155716,NA,54.6347951710257
"WESTERN EUROPE","pm25","occitanie",66.9141832281712,NA,56.2856817836253
"WESTERN EUROPE","pm25","pays de la loire",66.1399590181339,NA,55.5114575735879
"WESTERN EUROPE","pm25","gb",55.996770197581,NA,45.368268753035
"WESTERN EUROPE","pm25","county cork",64.0699001360374,NA,53.4413986914914
"WESTERN EUROPE","pm25","county dublin",68.743549160274,NA,58.115047715728
"WESTERN EUROPE","pm25","lu",72.8580605201617,NA,62.2295590756157
"WESTERN EUROPE","pm25","friesland",65.3597382138329,NA,54.7312367692869
"WESTERN EUROPE","pm25","gelderland",69.5308252654203,NA,58.9023238208743
"WESTERN EUROPE","pm25","groningen",71.8091474241145,NA,61.1806459795685
"WESTERN EUROPE","pm25","limburg",70.5636116084965,NA,59.9351101639505
"WESTERN EUROPE","pm25","north brabant",71.9687601024098,NA,61.3402586578638
"WESTERN EUROPE","pm25","north holland",75.1398619876355,NA,64.5113605430896
"WESTERN EUROPE","pm25","overijssel",71.8256572121999,NA,61.1971557676539
"WESTERN EUROPE","pm25","south holland",71.3536090438178,NA,60.7251075992718
"WESTERN EUROPE","pm25","utrecht",72.9045548921168,NA,62.2760534475708
"WESTERN EUROPE","pm25","innlandet",55.1702181684444,NA,44.5417167238984
"WESTERN EUROPE","pm25","no",58.5958024556455,NA,47.9673010110996
"WESTERN EUROPE","pm25","nordland",58.3141483501003,NA,47.6856469055543
"WESTERN EUROPE","pm25","oslo",66.4660437857912,NA,55.8375423412453
"WESTERN EUROPE","pm25","rogaland",59.3190336435761,NA,48.6905321990301
"WESTERN EUROPE","pm25","troms og finnmark",60.6588843163483,NA,50.0303828718023
"WESTERN EUROPE","pm25","vestfold og telemark",55.1610159791791,NA,44.5325145346331
"WESTERN EUROPE","pm25","vestland",59.56284927477,NA,48.934347830224
"WESTERN EUROPE","pm25","viken",61.6104810484182,NA,50.9819796038722
"WESTERN EUROPE","pm25","castelo branco district",47.7502872612118,NA,37.1217858166658
"WESTERN EUROPE","pm25","faro district",47.5940357084686,NA,36.9655342639226
"WESTERN EUROPE","pm25","leiria district",45.1598965869582,NA,34.5313951424122
"WESTERN EUROPE","pm25","porto district",44.1448613974239,NA,33.5163599528779
"WESTERN EUROPE","pm25","pt",44.5883831008068,NA,33.9598816562608
"WESTERN EUROPE","pm25","setubal",44.0515228246009,NA,33.4230213800549
"NEAR EAST","pm25","abu dhabi",81.0860566974273,80.9614475807514,80.5538817634903
"NEAR EAST","pm25","dubai",87.0098237777829,86.8852146611069,86.4776488438459
"NEAR EAST","pm25","bh",57.3920944917551,57.2674853750792,56.8599195578181
"NEAR EAST","pm25","jo",92.68177191111,92.557162794434,92.1495969771729
"NEAR EAST","pm25","hawalli governorate",71.7699886409671,71.6453795242912,71.2378137070301
"ASIA (EX. NEAR EAST)","pm25","af",72.5745437119984,69.1361107650278,63.0128757265429
"ASIA (EX. NEAR EAST)","pm25","jakarta",54.0825817557897,50.6441488088191,NA
"ASIA (EX. NEAR EAST)","pm25","andhra pradesh",101.792616880874,98.3541839339034,NA
"ASIA (EX. NEAR EAST)","pm25","assam",101.2737741259,97.8353411789296,NA
"ASIA (EX. NEAR EAST)","pm25","bihar",100.64507325821,97.2066403112391,NA
"ASIA (EX. NEAR EAST)","pm25","delhi",102.398638769174,98.9602058222031,NA
"ASIA (EX. NEAR EAST)","pm25","gujarat",98.6183818129351,95.1799488659645,NA
"ASIA (EX. NEAR EAST)","pm25","haryana",101.141836047867,97.7034031008962,NA
"ASIA (EX. NEAR EAST)","pm25","in",97.0931612235191,93.6547282765486,NA
"ASIA (EX. NEAR EAST)","pm25","jharkhand",100.895044953871,97.4566120069,NA
"ASIA (EX. NEAR EAST)","pm25","karnataka",98.3475045287221,94.9090715817515,NA
"ASIA (EX. NEAR EAST)","pm25","kerala",99.9685817672334,96.5301488202629,NA
"ASIA (EX. NEAR EAST)","pm25","madhya pradesh",102.908055461804,99.4696225148335,NA
"ASIA (EX. NEAR EAST)","pm25","maharashtra",100.996632532959,97.558199585988,NA
"ASIA (EX. NEAR EAST)","pm25","odisha",104.281886568786,100.843453621816,NA
"ASIA (EX. NEAR EAST)","pm25","punjab",102.599387530363,99.1609545833923,93.0377195449074
"ASIA (EX. NEAR EAST)","pm25","rajasthan",102.113657683075,98.6752247361043,NA
"ASIA (EX. NEAR EAST)","pm25","tamil nadu",98.089527301657,94.6510943546865,NA
"ASIA (EX. NEAR EAST)","pm25","telangana",98.721259890633,95.2828269436624,NA
"ASIA (EX. NEAR EAST)","pm25","uttar pradesh",103.558235879578,100.119802932608,NA
"ASIA (EX. NEAR EAST)","pm25","west bengal",100.184079521279,96.7456465743082,NA
"ASIA (EX. NEAR EAST)","pm25","la",84.1344469378049,80.6960139908343,74.5727789523494
"ASIA (EX. NEAR EAST)","pm25","lk",63.3993824216758,59.9609494747052,53.8377144362203
"ASIA (EX. NEAR EAST)","pm25","mm",58.5558315531895,55.1173986062189,48.994163567734
"ASIA (EX. NEAR EAST)","pm25","pk",90.8648662926436,87.426433345673,81.3031983071881
"ASIA (EX. NEAR EAST)","pm25","vn",44.5084146797403,41.0699817327698,34.9467466942848
"ASIA (EX. NEAR EAST)","co","andhra pradesh",179.430716585229,100.693313031941,NA
"ASIA (EX. NEAR EAST)","co","assam",178.911873830255,100.174470276967,NA
"ASIA (EX. NEAR EAST)","co","bihar",178.283172962564,99.5457694092767,NA
"ASIA (EX. NEAR EAST)","co","delhi",180.036738473528,101.299334920241,NA
"ASIA (EX. NEAR EAST)","co","gujarat",176.25648151729,97.5190779640021,NA
"ASIA (EX. NEAR EAST)","co","haryana",178.779935752221,100.042532198934,NA
"ASIA (EX. NEAR EAST)","co","in",174.731260927874,95.9938573745862,NA
"ASIA (EX. NEAR EAST)","co","karnataka",175.985604233077,97.2482006797891,NA
"ASIA (EX. NEAR EAST)","co","kerala",177.606681471588,98.8692779183005,NA
"ASIA (EX. NEAR EAST)","co","madhya pradesh",180.546155166159,101.808751612871,NA
"ASIA (EX. NEAR EAST)","co","maharashtra",178.634732237313,99.8973286840256,NA
"ASIA (EX. NEAR EAST)","co","odisha",181.919986273141,103.182582719853,NA
"ASIA (EX. NEAR EAST)","co","punjab",180.237487234717,101.50008368143,NA
"ASIA (EX. NEAR EAST)","co","rajasthan",179.751757387429,101.014353834142,NA
"ASIA (EX. NEAR EAST)","co","tamil nadu",175.727627006012,96.9902234527241,NA
"ASIA (EX. NEAR EAST)","co","telangana",176.359359594988,97.6219560417,NA
"ASIA (EX. NEAR EAST)","co","uttar pradesh",181.196335583933,102.458932030645,NA
"ASIA (EX. NEAR EAST)","co","west bengal",177.822179225633,99.0847756723458,NA
"ASIA (EX. NEAR EAST)","co","th",147.883611158288,69.1462076050009,NA
"ASIA (EX. NEAR EAST)","no2","andhra pradesh",133.702435338347,NA,NA
"ASIA (EX. NEAR EAST)","no2","assam",133.183592583374,NA,NA
"ASIA (EX. NEAR EAST)","no2","bihar",132.554891715683,NA,NA
"ASIA (EX. NEAR EAST)","no2","delhi",134.308457226647,NA,NA
"ASIA (EX. NEAR EAST)","no2","gujarat",130.528200270409,NA,NA
"ASIA (EX. NEAR EAST)","no2","haryana",133.05165450534,NA,NA
"ASIA (EX. NEAR EAST)","no2","in",129.002979680993,NA,NA
"ASIA (EX. NEAR EAST)","no2","jharkhand",132.804863411344,NA,NA
"ASIA (EX. NEAR EAST)","no2","karnataka",130.257322986196,NA,NA
"ASIA (EX. NEAR EAST)","no2","kerala",131.878400224707,NA,NA
"ASIA (EX. NEAR EAST)","no2","madhya pradesh",134.817873919278,NA,NA
"ASIA (EX. NEAR EAST)","no2","maharashtra",132.906450990432,NA,NA
"ASIA (EX. NEAR EAST)","no2","odisha",135.570681889705,NA,NA
"ASIA (EX. NEAR EAST)","no2","punjab",134.509205987836,NA,NA
"ASIA (EX. NEAR EAST)","no2","rajasthan",134.023476140548,NA,NA
"ASIA (EX. NEAR EAST)","no2","tamil nadu",129.999345759131,NA,NA
"ASIA (EX. NEAR EAST)","no2","telangana",130.631078348106,NA,NA
"ASIA (EX. NEAR EAST)","no2","uttar pradesh",135.468054337052,NA,NA
"ASIA (EX. NEAR EAST)","no2","west bengal",132.093897978752,NA,NA
"ASIA (EX. NEAR EAST)","no2","th",102.155329911407,NA,NA
"ASIA (EX. NEAR EAST)","o3","andhra pradesh",96.606631700314,NA,NA
"ASIA (EX. NEAR EAST)","o3","assam",96.0877889453402,NA,NA
"ASIA (EX. NEAR EAST)","o3","bihar",95.4590880776497,NA,NA
"ASIA (EX. NEAR EAST)","o3","delhi",97.2126535886137,NA,NA
"ASIA (EX. NEAR EAST)","o3","gujarat",93.4323966323751,100.419440917109,NA
"ASIA (EX. NEAR EAST)","o3","haryana",95.9558508673067,102.94289515204,NA
"ASIA (EX. NEAR EAST)","o3","in",91.9071760429591,98.8942203276928,NA
"ASIA (EX. NEAR EAST)","o3","jharkhand",95.5872223973292,102.574266682063,NA
"ASIA (EX. NEAR EAST)","o3","karnataka",93.1615193481621,100.148563632896,NA
"ASIA (EX. NEAR EAST)","o3","kerala",94.7825965866734,101.769640871407,NA
"ASIA (EX. NEAR EAST)","o3","madhya pradesh",97.7220702812441,104.709114565978,NA
"ASIA (EX. NEAR EAST)","o3","maharashtra",95.8106473523985,102.797691637132,NA
"ASIA (EX. NEAR EAST)","o3","odisha",98.760931307651,105.747975592385,NA
"ASIA (EX. NEAR EAST)","o3","punjab",97.4134023498029,104.400446634537,NA
"ASIA (EX. NEAR EAST)","o3","rajasthan",96.9276725025149,103.914716787248,NA
"ASIA (EX. NEAR EAST)","o3","tamil nadu",92.903542121097,99.8905864058307,NA
"ASIA (EX. NEAR EAST)","o3","telangana",93.535274710073,100.522318994807,NA
"ASIA (EX. NEAR EAST)","o3","uttar pradesh",98.3722506990182,105.359294983752,NA
"ASIA (EX. NEAR EAST)","o3","west bengal",94.9980943407188,101.985138625452,NA
"ASIA (EX. NEAR EAST)","o3","th",65.0595262733739,72.0465705581075,NA
"ASIA (EX. NEAR EAST)","pm10","andhra pradesh",101.61005529647,77.5752098584149,NA
"ASIA (EX. NEAR EAST)","pm10","assam",101.091212541496,77.0563671034411,NA
"ASIA (EX. NEAR EAST)","pm10","bihar",100.462511673806,76.4276662357506,NA
"ASIA (EX. NEAR EAST)","pm10","delhi",102.21607718477,78.1812317467146,NA
"ASIA (EX. NEAR EAST)","pm10","gujarat",98.4358202285309,74.400974790476,NA
"ASIA (EX. NEAR EAST)","pm10","haryana",100.959274463463,76.9244290254076,NA
"ASIA (EX. NEAR EAST)","pm10","in",96.910599639115,72.87575420106,NA
"ASIA (EX. NEAR EAST)","pm10","jharkhand",100.712483369466,76.6776379314115,NA
"ASIA (EX. NEAR EAST)","pm10","karnataka",98.1649429443179,74.130097506263,NA
"ASIA (EX. NEAR EAST)","pm10","kerala",99.7860201828293,75.7511747447743,NA
"ASIA (EX. NEAR EAST)","pm10","madhya pradesh",102.7254938774,78.690648439345,NA
"ASIA (EX. NEAR EAST)","pm10","maharashtra",100.814070948554,76.7792255104995,NA
"ASIA (EX. NEAR EAST)","pm10","odisha",104.099324984382,80.0644795463271,NA
"ASIA (EX. NEAR EAST)","pm10","punjab",102.416825945959,78.3819805079038,NA
"ASIA (EX. NEAR EAST)","pm10","rajasthan",101.931096098671,77.8962506606158,NA
"ASIA (EX. NEAR EAST)","pm10","tamil nadu",97.9069657172529,73.872120279198,NA
"ASIA (EX. NEAR EAST)","pm10","telangana",98.5386983062288,74.5038528681739,NA
"ASIA (EX. NEAR EAST)","pm10","uttar pradesh",103.375674295174,79.3408288571191,NA
"ASIA (EX. NEAR EAST)","pm10","west bengal",100.001517936875,75.9666724988197,NA
"ASIA (EX. NEAR EAST)","pm10","th",70.0629498695297,46.0281044314748,NA
"ASIA (EX. NEAR EAST)","so2","andhra pradesh",97.2261280117258,95.5541205807193,NA
"ASIA (EX. NEAR EAST)","so2","assam",96.707285256752,95.0352778257455,NA
"ASIA (EX. NEAR EAST)","so2","bihar",96.0785843890615,94.406576958055,NA
"ASIA (EX. NEAR EAST)","so2","delhi",97.8321499000255,96.160142469019,NA
"ASIA (EX. NEAR EAST)","so2","gujarat",94.0518929437869,92.3798855127804,NA
"ASIA (EX. NEAR EAST)","so2","haryana",96.5753471787185,94.9033397477121,NA
"ASIA (EX. NEAR EAST)","so2","in",92.5266723543709,90.8546649233644,NA
"ASIA (EX. NEAR EAST)","so2","jharkhand",96.3285560847224,94.6565486537159,NA
"ASIA (EX. NEAR EAST)","so2","karnataka",93.7810156595739,92.1090082285674,NA
"ASIA (EX. NEAR EAST)","so2","kerala",95.4020928980852,93.7300854670788,NA
"ASIA (EX. NEAR EAST)","so2","madhya pradesh",98.3415665926559,96.6695591616494,NA
"ASIA (EX. NEAR EAST)","so2","maharashtra",96.4301436638104,94.7581362328039,NA
"ASIA (EX. NEAR EAST)","so2","odisha",99.715397699638,98.0433902686315,NA
"ASIA (EX. NEAR EAST)","so2","punjab",98.0328986612147,96.3608912302082,NA
"ASIA (EX. NEAR EAST)","so2","rajasthan",97.5471688139267,95.8751613829202,NA
"ASIA (EX. NEAR EAST)","so2","tamil nadu",93.5230384325088,91.8510310015023,NA
"ASIA (EX. NEAR EAST)","so2","telangana",94.1547710214848,92.4827635904783,NA
"ASIA (EX. NEAR EAST)","so2","uttar pradesh",98.99174701043,97.3197395794235,NA
